1000	3	11.5478099335
1000	13	3.21723142296
1000	23	13.6002072658
1000	33	5.10595711569
1000	43	19.4160387956
1000	53	9.80092938346
1000	103	36.9347790619
1000	153	64.6705176992
1000	203	84.9860519179
1000	253	90.1160419499
1000	303	101.486806364
1000	353	85.2103406814
1000	403	71.8132864544
1000	453	73.7251706153
1000	503	62.7001470068
1000	553	127.862658776
1100	3	2.72334972848
1100	13	6.19130803324
1100	23	6.07040441077
1100	33	7.10886340866
1100	43	9.88055419585
1100	53	7.05233793484
1100	103	31.3068024839
1100	153	49.9078839981
1100	203	78.1520641828
1100	253	68.1353070336
1100	303	67.3541514316
1100	353	62.3845361733
1100	403	67.2530136499
1100	453	64.7784135929
1100	503	73.6970294772
1100	553	33.2205730836
1100	603	29.1835529705
1100	653	74.218221189
1200	3	2.9494408774
1200	13	1.9804834994
1200	23	5.05546392337
1200	33	2.94595012661
1200	43	4.8156763761
1200	53	5.63964505375
1200	103	18.4945155234
1200	153	31.4705218529
1200	203	58.3975677112
1200	253	52.5849790039
1200	303	57.0358418174
1200	353	60.6724448727
1200	403	58.6945693588
1200	453	66.5716891607
1200	503	57.0710560436
1200	553	49.1977705859
1200	603	41.8760625811
1200	653	29.6998335091
1200	703	27.4917511076
1200	753	26.8510848296
1300	3	1.17558591848
1300	13	1.76110882252
1300	23	0.0
1300	33	1.96432294943
1300	43	1.72993087169
1300	53	2.50228924477
1300	103	15.3920402267
1300	153	29.0624186369
1300	203	35.3518600148
1300	253	38.5360375587
1300	303	48.7257982512
1300	353	50.8525689147
1300	403	48.2767063382
1300	453	44.7500347816
1300	503	42.8736558743
1300	553	42.5843452482
1300	603	32.6357444196
1300	653	31.2236989719
1300	703	25.735854236
1300	753	18.4562675956
1300	803	19.2892806932
1300	853	21.0353041101
1400	3	0.503111401703
1400	13	0.862689280092
1400	23	0.694445116507
1400	33	1.000211848
1400	43	2.21841713379
1400	53	1.75563160807
1400	103	6.44701442487
1400	153	16.0836646985
1400	203	22.7749969944
1400	253	30.0870549915
1400	303	33.8572712464
1400	353	36.0434257734
1400	403	35.1541491059
1400	453	39.3267663616
1400	503	38.658003977
1400	553	37.611617749
1400	603	28.3552357747
1400	653	28.2038247357
1400	703	25.112920643
1400	753	21.2464831638
1400	803	21.0591288655
1400	853	13.3230095393
1400	903	8.46551124941
1400	953	12.5270730862
1500	3	0.102273137377
1500	13	0.51584416142
1500	23	0.520883041444
1500	33	0.31320870623
1500	43	0.853465684099
1500	53	0.83631320689
1500	103	5.17592183103
1500	153	12.0562552277
1500	203	16.4187906259
1500	253	18.8734202777
1500	303	21.2409785095
1500	353	25.7629539222
1500	403	25.5749682462
1500	453	27.8791307203
1500	503	23.945766636
1500	553	30.6762619771
1500	603	27.9894866811
1500	653	23.8121727594
1500	703	21.0933773837
1500	753	19.9281902678
1500	803	16.5424780948
1500	853	15.539844805
1500	903	10.969612074
1500	953	9.30425425597
1500	1003	7.00025394106
